City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
379,Belen,TR,2021-11-29 19:07:01,36.4891,36.2233,48.34,100,75,2.3
380,Nyuksenitsa,RU,2021-11-29 19:07:01,60.4128,44.2397,18.28,93,100,9.64
381,Abhaynagar,BD,2021-11-29 19:07:02,23.0129,89.4049,65.16,62,2,5.48
382,Lukovetskiy,RU,2021-11-29 19:07:03,64.2956,41.9211,-7.62,99,100,2.75
383,Ahipara,NZ,2021-11-29 19:07:03,-35.1667,173.1667,63.59,80,49,2.53
384,Provideniya,RU,2021-11-29 19:07:04,64.3833,-173.3,-4.9,87,4,9.31
385,Yerbogachen,RU,2021-11-29 19:07:04,61.2767,108.0108,-0.62,96,100,7.16
386,East London,ZA,2021-11-29 19:07:05,-33.0153,27.9116,70.54,76,64,14.72
387,Neuquen,AR,2021-11-29 19:04:39,-38.9516,-68.0591,84.09,20,0,12.66
388,Olafsvik,IS,2021-11-29 19:07:06,64.8945,-23.7142,30.36,95,100,16.26
389,Nisia Floresta,BR,2021-11-29 19:07:06,-6.0911,-35.2086,85.01,61,92,12.77
390,Japura,ID,2021-11-29 19:07:07,-0.3167,102.35,71.15,80,99,3.33
391,Muros,ES,2021-11-29 19:07:07,42.7762,-9.0603,52.3,92,100,3.04
392,Vao,NC,2021-11-29 19:07:08,-22.6667,167.4833,76.14,90,96,16.84
393,Richards Bay,ZA,2021-11-29 19:07:08,-28.783,32.0377,70.29,89,17,5.82
394,High Level,CA,2021-11-29 19:07:09,58.5169,-117.136,12.31,89,98,0.51
395,Villanueva,HN,2021-11-29 19:07:10,15.3167,-88.0,80.04,73,75,6.91
396,Ladario,BR,2021-11-29 19:02:20,-19.0047,-57.6017,92.12,45,36,10.98
397,Orlik,RU,2021-11-29 19:07:10,52.5178,99.825,1.6,96,82,3.91
398,San Pedro,PH,2021-11-29 19:07:11,14.35,121.0167,80.35,85,100,3.83
399,Gustrow,DE,2021-11-29 19:03:11,53.7972,12.1734,37.98,93,20,5.75
400,College,US,2021-11-29 19:07:12,64.8569,-147.8028,-18.45,70,75,0.0
401,Ravar,IR,2021-11-29 19:07:12,31.2656,56.8055,55.74,40,11,2.55
402,Sembe,CG,2021-11-29 19:07:13,1.6481,14.5806,75.11,79,86,2.26
403,Canon City,US,2021-11-29 19:07:13,38.441,-105.2424,74.44,19,1,1.99
404,Sao Gabriel Da Cachoeira,BR,2021-11-29 19:07:14,-0.1303,-67.0892,84.36,67,100,1.34
405,Santa Isabel Do Rio Negro,BR,2021-11-29 19:07:14,-0.4139,-65.0192,91.4,48,97,5.08
406,Tshikapa,CD,2021-11-29 19:07:15,-6.4167,20.8,69.15,91,100,1.07
407,Salalah,OM,2021-11-29 19:07:15,17.0151,54.0924,80.69,29,0,3.44
408,Saint-Augustin,CA,2021-11-29 19:07:16,51.226,-58.6502,35.29,68,100,15.46
409,Rundu,NA,2021-11-29 19:07:17,-17.9333,19.7667,70.16,75,100,5.86
410,Baykit,RU,2021-11-29 19:07:18,61.67,96.37,-2.45,97,100,2.82
411,Harlingen,US,2021-11-29 19:07:18,26.1906,-97.6961,73.35,80,20,8.05
412,Burnie,AU,2021-11-29 19:08:18,-41.0667,145.9167,54.36,86,81,10.16
413,Minab,IR,2021-11-29 19:08:19,27.1467,57.0801,69.3,67,75,2.08
414,Biltine,TD,2021-11-29 19:08:19,14.5333,20.9167,83.01,19,7,8.32
415,Thinadhoo,MV,2021-11-29 19:08:20,0.5333,72.9333,82.02,78,27,15.95
416,Lima,PE,2021-11-29 19:07:35,-12.0432,-77.0282,68.25,73,75,10.36
417,Los Llanos De Aridane,ES,2021-11-29 19:08:21,28.6585,-17.9182,61.12,77,75,1.01
418,Brookhaven,US,2021-11-29 19:04:00,31.5791,-90.4407,63.25,36,0,3.18
419,Maniitsoq,GL,2021-11-29 19:08:22,65.4167,-52.9,32.72,97,100,19.1
420,Plouzane,FR,2021-11-29 19:08:22,48.3833,-4.6167,44.65,82,75,5.75
421,Kloulklubed,PW,2021-11-29 19:08:22,7.0419,134.2556,77.5,73,100,5.99
422,Buraydah,SA,2021-11-29 19:08:23,26.326,43.975,61.43,24,0,3.87
423,Lavrentiya,RU,2021-11-29 19:08:24,65.5833,-171.0,-11.22,92,8,8.55
424,Nchelenge,ZM,2021-11-29 19:08:24,-9.3451,28.734,75.4,69,42,1.36
425,Nome,US,2021-11-29 19:08:25,64.5011,-165.4064,-11.13,54,1,3.44
426,Oranjestad,AW,2021-11-29 19:08:25,12.524,-70.027,85.95,70,40,16.11
427,Yinchuan,CN,2021-11-29 19:04:59,38.4681,106.2731,28.81,31,0,6.04
428,Riosucio,CO,2021-11-29 19:08:26,5.4216,-75.7032,71.28,75,100,1.61
429,Katobu,ID,2021-11-29 19:08:27,-4.9408,122.5276,74.95,95,100,4.59
430,Alyangula,AU,2021-11-29 19:08:27,-13.8483,136.4192,83.48,68,6,3.67
431,Namibe,AO,2021-11-29 19:08:28,-15.1961,12.1522,71.74,70,10,8.32
432,Brigantine,US,2021-11-29 19:08:28,39.4101,-74.3646,45.32,55,75,18.41
433,Isangel,VU,2021-11-29 19:08:29,-19.55,169.2667,78.98,80,12,4.03
434,Yaan,NG,2021-11-29 19:08:29,7.3833,8.5667,84.7,29,23,1.25
435,Port-Gentil,GA,2021-11-29 19:08:30,-0.7193,8.7815,80.46,83,100,12.84
436,Cidreira,BR,2021-11-29 19:08:31,-30.1811,-50.2056,77.76,55,62,15.46
437,Annonay,FR,2021-11-29 19:08:31,45.2397,4.6708,34.47,90,68,6.87
438,Cascais,PT,2021-11-29 19:08:31,38.6979,-9.4215,57.51,66,75,15.01
439,Westport,US,2021-11-29 19:06:19,41.1415,-73.3579,42.94,62,1,5.99
440,Sjovegan,NO,2021-11-29 19:08:32,68.8726,17.8474,22.14,82,100,7.31
441,Byron Bay,AU,2021-11-29 19:08:33,-28.65,153.6167,69.75,87,100,6.02
442,Atherton,GB,2021-11-29 19:07:36,53.5237,-2.4935,47.64,97,100,9.19
443,Trat,TH,2021-11-29 19:08:34,12.5,102.5,80.98,86,100,11.21
444,Hochst,AT,2021-11-29 19:08:34,47.4593,9.6405,35.6,66,75,9.22
445,Wooster,US,2021-11-29 19:08:34,40.8051,-81.9351,40.64,62,40,11.5
446,Gonbad-E Qabus,IR,2021-11-29 19:08:35,37.25,55.1672,56.79,61,7,0.98
447,Tevriz,RU,2021-11-29 19:08:36,57.509,72.4042,16.48,86,34,6.4
448,Naryan-Mar,RU,2021-11-29 19:08:36,67.6713,53.087,8.02,96,98,8.23
449,Skowhegan,US,2021-11-29 19:08:37,44.7651,-69.7192,36.68,55,2,8.16
450,Alekseyevka,RU,2021-11-29 19:08:37,50.6309,38.6903,55.71,77,100,28.5
451,Kralendijk,BQ,2021-11-29 19:08:38,12.15,-68.2667,81.95,79,85,18.07
452,Itarema,BR,2021-11-29 19:08:39,-2.9248,-39.9167,85.46,62,100,16.98
453,Marsaxlokk,MT,2021-11-29 19:08:39,35.8419,14.5431,57.81,54,20,36.82
454,Bloomfield,US,2021-11-29 19:06:23,40.8068,-74.1854,44.17,57,90,4.0
455,Sao Bernardo,BR,2021-11-29 19:08:40,-3.3614,-42.4178,93.36,42,57,10.07
456,Saint-Pierre,RE,2021-11-29 19:08:40,-21.3393,55.4781,76.64,84,0,8.05
457,Punta Gorda,US,2021-11-29 19:08:41,26.9298,-82.0454,75.29,56,1,5.01
458,Barcelos,PT,2021-11-29 19:07:23,41.5388,-8.6151,52.29,83,99,2.26
459,Shaowu,CN,2021-11-29 19:09:42,27.3409,117.4831,60.01,92,100,5.37
460,Arroyo,ES,2021-11-29 19:09:43,41.6096,-4.7969,47.14,76,0,4.61
461,Joao Pinheiro,BR,2021-11-29 19:09:43,-17.7425,-46.1725,86.14,44,100,5.68
462,Riberalta,BO,2021-11-29 19:09:44,-10.9833,-66.1,90.48,51,100,0.54
463,Batagay,RU,2021-11-29 19:09:44,67.6333,134.6333,-24.5,99,100,1.97
464,Moose Factory,CA,2021-11-29 19:09:45,51.2585,-80.6094,17.58,86,90,12.66
465,Klaksvik,FO,2021-11-29 19:09:45,62.2266,-6.589,36.52,67,100,25.84
466,Le Port,RE,2021-11-29 19:09:46,-20.9373,55.2919,76.96,97,36,2.51
467,Deputatskiy,RU,2021-11-29 19:09:46,69.3,139.9,-13.94,97,100,4.61
468,Varzea Alegre,BR,2021-11-29 19:09:47,-5.35,-40.3833,95.94,25,28,7.38
469,Mosetse,BW,2021-11-29 19:09:47,-20.75,26.65,80.83,37,100,7.29
470,Henties Bay,NA,2021-11-29 19:09:48,-22.116,14.2845,59.86,90,0,8.46
471,Coquimbo,CL,2021-11-29 19:09:48,-29.9533,-71.3436,64.13,67,20,13.8
472,Marawi,PH,2021-11-29 19:09:49,7.9986,124.2928,66.65,94,90,2.3
473,Guerrero Negro,MX,2021-11-29 19:09:50,27.9769,-114.0611,77.25,31,0,3.58
474,Necochea,AR,2021-11-29 19:09:50,-38.5473,-58.7368,65.44,68,36,17.47
475,Luderitz,NA,2021-11-29 19:09:51,-26.6481,15.1594,62.76,86,0,12.21
476,Khandyga,RU,2021-11-29 19:09:52,62.6667,135.6,-17.97,98,100,1.97
477,Kalmunai,LK,2021-11-29 19:09:55,7.4167,81.8167,77.5,86,7,3.22
478,Ayan,RU,2021-11-29 19:09:55,56.45,138.1667,9.81,68,100,11.27
479,Okhotsk,RU,2021-11-29 19:09:56,59.3833,143.3,-12.35,87,15,17.43
480,Nizhniy Tsasuchey,RU,2021-11-29 19:09:56,50.5167,115.1333,8.46,89,92,7.02
481,Hornepayne,CA,2021-11-29 19:09:57,49.2138,-84.7705,23.81,69,100,3.4
482,Yining,CN,2021-11-29 19:09:57,29.0361,114.5636,50.7,72,100,9.15
483,Tungor,RU,2021-11-29 19:09:58,53.3808,142.9564,14.05,87,65,15.39
484,Payson,US,2021-11-29 19:08:27,40.0444,-111.7321,63.03,61,1,0.0
485,Novaya Ladoga,RU,2021-11-29 19:09:59,60.1025,32.3019,21.94,94,100,19.19
486,Steamboat Springs,US,2021-11-29 19:08:59,40.485,-106.8317,55.11,45,1,0.0
487,Mukhen,RU,2021-11-29 19:09:59,48.1,136.1,10.27,94,100,3.02
488,Louisville,US,2021-11-29 19:06:11,38.2542,-85.7594,49.05,30,1,4.0
489,The Pas,CA,2021-11-29 19:10:00,53.8251,-101.2541,32.95,91,46,10.0
490,Sayat,TM,2021-11-29 19:10:01,38.7839,63.8803,52.75,46,67,8.84
491,Skibotn,NO,2021-11-29 19:10:01,69.3913,20.2679,24.89,89,27,14.03
492,Sao Jose Da Coroa Grande,BR,2021-11-29 19:10:02,-8.8978,-35.1478,82.54,71,50,14.94
493,Les Cayes,HT,2021-11-29 19:10:02,18.2,-73.75,84.29,59,55,6.93
494,Umm Lajj,SA,2021-11-29 19:10:03,25.0213,37.2685,83.37,45,0,2.71
495,Cacoal,BR,2021-11-29 19:10:04,-11.4386,-61.4472,86.92,64,46,4.09
496,Homer,US,2021-11-29 19:10:04,59.6425,-151.5483,21.07,86,90,12.66
497,Hede,CN,2021-11-29 19:10:05,33.7681,120.2517,50.5,84,100,17.72
498,Qasigiannguit,GL,2021-11-29 19:10:05,68.8193,-51.1922,34.05,99,100,6.15
499,Grand Gaube,MU,2021-11-29 19:10:06,-20.0064,57.6608,75.38,69,0,1.99
500,Bang Saphan,TH,2021-11-29 19:09:09,11.2126,99.5117,78.01,81,100,11.79
501,La Ronge,CA,2021-11-29 19:10:07,55.1001,-105.2842,34.7,75,99,16.4
502,Emba,KZ,2021-11-29 19:10:07,48.8264,58.1442,15.66,82,2,2.28
503,Tsogni,GA,2021-11-29 19:10:08,-2.7942,10.0988,76.98,90,100,5.01
504,Faya,SA,2021-11-29 19:10:09,18.3851,42.4509,55.92,41,0,9.1
505,Marienburg,PL,2021-11-29 19:10:09,54.0359,19.0266,35.26,96,100,15.48
506,Matamoros,MX,2021-11-29 19:10:05,25.5333,-103.25,71.71,42,75,3.44
507,Camacha,PT,2021-11-29 19:11:10,33.0833,-16.3333,60.22,72,20,6.91
508,Qazvin,IR,2021-11-29 19:11:10,36.2797,50.0049,52.56,53,0,2.75
509,Hervey Bay,AU,2021-11-29 19:11:11,-25.2986,152.8535,76.03,97,93,1.01
510,Kudahuvadhoo,MV,2021-11-29 19:11:12,2.6708,72.8944,82.35,74,86,15.88
511,Cedar City,US,2021-11-29 19:11:12,37.6775,-113.0619,57.4,26,1,4.61
512,Tayoltita,MX,2021-11-29 19:11:13,24.0833,-105.9333,80.92,36,17,5.95
513,Cayhagan,PH,2021-11-29 19:11:13,9.6697,122.4256,78.28,83,78,4.43
514,Boueni,YT,2021-11-29 19:11:14,-12.9025,45.0761,78.78,77,9,7.09
515,Taybad,IR,2021-11-29 19:11:15,34.74,60.7756,54.72,37,5,6.58
516,Zhuhai,CN,2021-11-29 19:07:38,22.2769,113.5678,71.38,72,0,12.66
517,Marsh Harbour,BS,2021-11-29 19:11:16,26.5412,-77.0636,71.47,63,4,14.92
518,Tianpeng,CN,2021-11-29 19:11:16,30.9866,103.9393,45.91,83,26,5.3
519,Iwanai,JP,2021-11-29 19:11:17,42.9744,140.5089,42.84,89,100,3.42
520,Gombe,NG,2021-11-29 19:11:18,10.2897,11.1673,81.34,17,13,6.91
521,Makaryev,RU,2021-11-29 19:11:18,57.8797,43.8069,34.75,98,100,9.95
522,Tucuman,AR,2021-11-29 19:11:19,-26.8241,-65.2226,89.6,33,20,4.61
523,Husavik,IS,2021-11-29 19:11:20,66.0449,-17.3389,24.98,76,100,8.48
524,Romhany,HU,2021-11-29 19:11:20,47.9262,19.2572,36.75,78,100,15.12
525,Akyab,MM,2021-11-29 19:11:21,20.15,92.9,72.18,68,80,8.05
526,Mount Barker,AU,2021-11-29 19:11:21,-35.0667,138.8667,66.11,62,22,5.46
527,Rabo De Peixe,PT,2021-11-29 19:11:22,37.8,-25.5833,60.28,84,75,5.75
528,Endicott,US,2021-11-29 19:11:22,42.0984,-76.0494,34.9,70,90,11.99
529,Sabha,LY,2021-11-29 19:11:23,27.0377,14.4283,59.74,15,1,9.15
530,Tura,IN,2021-11-29 19:09:47,25.5198,90.2201,59.52,75,24,4.5
531,Cedeno,CO,2021-11-29 19:11:24,7.0464,-72.1634,80.11,85,97,2.59
532,South River,US,2021-11-29 19:07:14,40.4465,-74.386,44.38,56,100,1.99
533,Kirakira,SB,2021-11-29 19:11:25,-10.4544,161.9205,80.38,82,42,4.27
534,Lufilufi,WS,2021-11-29 19:11:25,-13.8745,-171.5986,78.58,75,10,13.73
535,Tahoua,NE,2021-11-29 19:11:26,14.8888,5.2692,78.28,10,40,10.0
536,Berbera,SO,2021-11-29 19:11:26,10.4396,45.0143,81.12,53,6,5.17
537,Pevek,RU,2021-11-29 19:11:27,69.7008,170.3133,1.67,96,100,3.71
538,Southampton,GB,2021-11-29 19:11:27,50.904,-1.4043,43.2,86,75,1.01
539,Franklin,US,2021-11-29 19:11:28,39.9667,-83.0166,43.97,46,75,5.01
540,Shingu,JP,2021-11-29 19:11:28,33.7333,135.9833,50.92,82,74,3.98
541,Siniscola,IT,2021-11-29 19:11:29,40.5719,9.6922,45.95,54,81,11.07
542,Zhigansk,RU,2021-11-29 19:11:29,66.7697,123.3711,-16.67,97,100,1.12
543,San Juan,AR,2021-11-29 19:11:30,-31.5375,-68.5364,89.17,14,0,3.78
544,Zhaotong,CN,2021-11-29 19:11:31,27.3167,103.7167,36.39,98,100,5.26
545,Bielsk Podlaski,PL,2021-11-29 19:11:31,52.7651,23.1865,34.25,95,100,15.86
546,Lai,TD,2021-11-29 19:11:32,9.3952,16.2989,83.97,22,32,3.83
547,Gat,IL,2021-11-29 19:11:32,31.61,34.7642,77.4,30,82,7.49
548,Vamvakou,GR,2021-11-29 19:11:33,39.3333,22.4167,51.04,65,24,12.66
549,Boras,SE,2021-11-29 19:11:33,57.721,12.9401,21.34,78,100,0.58
550,Seoul,KR,2021-11-29 19:11:34,37.5683,126.9778,49.44,66,100,4.56
551,Puerto Leguizamo,CO,2021-11-29 19:11:34,-0.1934,-74.7819,82.83,83,100,3.58
552,Lagoa,PT,2021-11-29 19:12:35,39.05,-27.9833,60.8,56,38,2.62
553,Margate,GB,2021-11-29 19:12:35,51.3813,1.3862,37.69,79,38,1.01
554,Avera,US,2021-11-29 19:12:36,33.194,-82.5271,59.68,31,0,6.17
555,Midleton,IE,2021-11-29 19:12:36,51.9153,-8.1805,49.06,92,13,7.27
556,Atasu,KZ,2021-11-29 19:12:37,48.6814,71.6433,12.0,79,100,3.31
557,Chernenko,RU,2021-11-29 19:12:37,44.365,39.3103,69.57,36,83,20.47
558,San Carlos Del Zulia,VE,2021-11-29 19:12:37,9.0,-71.9135,87.76,59,100,5.84
559,Kysyl-Syr,RU,2021-11-29 19:12:38,63.8986,122.7617,-14.8,98,100,2.26
560,Shimoda,JP,2021-11-29 19:12:38,34.6667,138.95,50.11,70,21,9.62
561,Leh,IN,2021-11-29 19:12:39,34.1667,77.5833,16.09,57,100,2.68
562,Tinskoy,RU,2021-11-29 19:12:39,56.1525,96.9161,25.23,95,100,8.79
563,Karratha,AU,2021-11-29 19:12:40,-20.7377,116.8463,81.27,63,5,9.31
564,Matay,EG,2021-11-29 19:12:40,28.419,30.7792,74.53,17,62,2.13
565,Kununurra,AU,2021-11-29 19:09:47,-15.7667,128.7333,75.18,73,8,5.75
566,Bull Savanna,JM,2021-11-29 19:12:41,17.8868,-77.5902,81.3,59,97,5.55
567,Sindor,RU,2021-11-29 19:12:41,62.8629,51.8905,-7.2,100,89,2.66
568,Guerrero,MX,2021-11-29 19:12:42,17.6667,-100.0,80.56,40,0,5.01
